country_of_birth,country_of_destination,education_level,sex,number
GHA,SWE,ISCED 5/6/7/8,Female,1795.0
GHA,SWE,ISCED 5/6/7/8,Male,2710.0
GHA,TUR,ISCED 5/6/7/8,Female,58.0
GHA,TUR,ISCED 5/6/7/8,Male,260.0
GHA,USA,ISCED 5/6/7/8,Female,173866.0
GHA,USA,ISCED 5/6/7/8,Male,252479.0
GRC,AUS,ISCED 5/6/7/8,Female,24079.0
GRC,AUS,ISCED 5/6/7/8,Male,24298.0
GRC,BGR,ISCED 5/6/7/8,Female,1813.0
GRC,BGR,ISCED 5/6/7/8,Male,2633.0
GRC,CAN,ISCED 5/6/7/8,Female,25020.0
GRC,CAN,ISCED 5/6/7/8,Male,29775.0
GRC,CHE,ISCED 5/6/7/8,Female,16403.20114326477
GRC,CHE,ISCED 5/6/7/8,Male,19737.381214141846
GRC,COL,ISCED 5/6/7/8,Female,75.0
GRC,COL,ISCED 5/6/7/8,Male,218.0
GRC,CZE,ISCED 5/6/7/8,Female,1418.0
GRC,CZE,ISCED 5/6/7/8,Male,2860.0
GRC,DNK,ISCED 5/6/7/8,Female,3798.0
GRC,DNK,ISCED 5/6/7/8,Male,5207.0
GRC,ESP,ISCED 5/6/7/8,Female,6749.0
GRC,ESP,ISCED 5/6/7/8,Male,7097.0
GRC,EST,ISCED 5/6/7/8,Female,155.0
GRC,EST,ISCED 5/6/7/8,Male,232.0
GRC,FRA,ISCED 5/6/7/8,Female,21889.29176044464
GRC,FRA,ISCED 5/6/7/8,Male,17283.58123254776
GRC,GRC,ISCED 5/6/7/8,Female,4863243.0
GRC,GRC,ISCED 5/6/7/8,Male,4446206.0
GRC,HUN,ISCED 5/6/7/8,Female,1090.0
GRC,HUN,ISCED 5/6/7/8,Male,1396.0
GRC,ITA,ISCED 5/6/7/8,Female,9556.999957773834
GRC,ITA,ISCED 5/6/7/8,Male,9179.999995946884
GRC,LTU,ISCED 5/6/7/8,Female,5.0
GRC,LTU,ISCED 5/6/7/8,Male,7.0
GRC,LUX,ISCED 5/6/7/8,Female,5257.0
GRC,LUX,ISCED 5/6/7/8,Male,5257.0
GRC,LVA,ISCED 5/6/7/8,Female,5.0
GRC,LVA,ISCED 5/6/7/8,Male,77.0
GRC,NOR,ISCED 5/6/7/8,Female,2566.0
GRC,NOR,ISCED 5/6/7/8,Male,2895.0
GRC,NZL,ISCED 5/6/7/8,Female,351.0
GRC,NZL,ISCED 5/6/7/8,Male,390.0
GRC,POL,ISCED 5/6/7/8,Female,2876.0
GRC,POL,ISCED 5/6/7/8,Male,3415.0
GRC,PRT,ISCED 5/6/7/8,Female,546.0
GRC,PRT,ISCED 5/6/7/8,Male,500.0
GRC,SVK,ISCED 5/6/7/8,Female,168.0
GRC,SVK,ISCED 5/6/7/8,Male,320.0
GRC,SVN,ISCED 5/6/7/8,Female,69.0
GRC,SVN,ISCED 5/6/7/8,Male,127.0
GRC,SWE,ISCED 5/6/7/8,Female,13650.0
GRC,SWE,ISCED 5/6/7/8,Male,16105.0
GRC,TUR,ISCED 5/6/7/8,Female,2127.0
GRC,TUR,ISCED 5/6/7/8,Male,2422.0
GRC,USA,ISCED 5/6/7/8,Female,100574.0
GRC,USA,ISCED 5/6/7/8,Male,132544.0
GTM,AUS,ISCED 5/6/7/8,Female,792.0
GTM,AUS,ISCED 5/6/7/8,Male,531.0
GTM,BGR,ISCED 5/6/7/8,Male,4.0
GTM,CAN,ISCED 5/6/7/8,Female,18580.0
GTM,CAN,ISCED 5/6/7/8,Male,16510.0
GTM,CHE,ISCED 5/6/7/8,Female,764.8049926757812
GTM,CHE,ISCED 5/6/7/8,Male,582.2400016784668
GTM,COL,ISCED 5/6/7/8,Female,589.0
GTM,COL,ISCED 5/6/7/8,Male,905.0
GTM,CZE,ISCED 5/6/7/8,Female,66.0
GTM,CZE,ISCED 5/6/7/8,Male,88.0
GTM,DNK,ISCED 5/6/7/8,Female,144.0
GTM,DNK,ISCED 5/6/7/8,Male,184.0
GTM,ESP,ISCED 5/6/7/8,Female,11042.0
GTM,ESP,ISCED 5/6/7/8,Male,7168.0
GTM,EST,ISCED 5/6/7/8,Female,3.0
GTM,EST,ISCED 5/6/7/8,Male,50.0
GTM,FRA,ISCED 5/6/7/8,Female,2753.1839184761047
GTM,FRA,ISCED 5/6/7/8,Male,1713.70556974411
GTM,GRC,ISCED 5/6/7/8,Female,55.0
GTM,GRC,ISCED 5/6/7/8,Male,8.0
GTM,HUN,ISCED 5/6/7/8,Female,13.0
GTM,HUN,ISCED 5/6/7/8,Male,45.0
GTM,ITA,ISCED 5/6/7/8,Female,1469.00000756979
GTM,ITA,ISCED 5/6/7/8,Male,902.0000007152557
GTM,LUX,ISCED 5/6/7/8,Female,107.0
GTM,LUX,ISCED 5/6/7/8,Male,74.0
GTM,LVA,ISCED 5/6/7/8,Female,5.0
GTM,LVA,ISCED 5/6/7/8,Male,9.0
GTM,MEX,ISCED 5/6/7/8,Female,5732.0
GTM,MEX,ISCED 5/6/7/8,Male,7359.0
GTM,NOR,ISCED 5/6/7/8,Female,499.0
GTM,NOR,ISCED 5/6/7/8,Male,412.0
GTM,NZL,ISCED 5/6/7/8,Female,75.0
GTM,NZL,ISCED 5/6/7/8,Male,39.0
GTM,POL,ISCED 5/6/7/8,Female,23.0
GTM,POL,ISCED 5/6/7/8,Male,116.0
GTM,PRT,ISCED 5/6/7/8,Female,102.0
GTM,PRT,ISCED 5/6/7/8,Male,65.0
GTM,SVK,ISCED 5/6/7/8,Male,16.0
GTM,SVN,ISCED 5/6/7/8,Female,8.0
GTM,SVN,ISCED 5/6/7/8,Male,10.0
GTM,SWE,ISCED 5/6/7/8,Female,810.0
GTM,SWE,ISCED 5/6/7/8,Male,710.0
GTM,USA,ISCED 5/6/7/8,Female,227989.0
GTM,USA,ISCED 5/6/7/8,Male,273959.0
GUY,AUS,ISCED 5/6/7/8,Female,590.0
GUY,AUS,ISCED 5/6/7/8,Male,645.0
GUY,CAN,ISCED 5/6/7/8,Female,93470.0
GUY,CAN,ISCED 5/6/7/8,Male,70900.0
GUY,CHE,ISCED 5/6/7/8,Female,63.551998138427734
GUY,CHE,ISCED 5/6/7/8,Male,134.88800048828125
GUY,COL,ISCED 5/6/7/8,Female,15.0
GUY,COL,ISCED 5/6/7/8,Male,29.0
GUY,CZE,ISCED 5/6/7/8,Male,20.0
GUY,DNK,ISCED 5/6/7/8,Female,28.0
GUY,DNK,ISCED 5/6/7/8,Male,20.0
GUY,ESP,ISCED 5/6/7/8,Female,89.0
GUY,ESP,ISCED 5/6/7/8,Male,100.0
GUY,EST,ISCED 5/6/7/8,Female,12.0
GUY,FRA,ISCED 5/6/7/8,Female,1229.921101808548
GUY,FRA,ISCED 5/6/7/8,Male,391.917892575264
GUY,GRC,ISCED 5/6/7/8,Female,34.0
GUY,GRC,ISCED 5/6/7/8,Male,25.0
GUY,HUN,ISCED 5/6/7/8,Male,20.0
GUY,ITA,ISCED 5/6/7/8,Female,40.0000002682209
GUY,ITA,ISCED 5/6/7/8,Male,19.000000059604645
GUY,LUX,ISCED 5/6/7/8,Female,22.0
GUY,LUX,ISCED 5/6/7/8,Male,4.0
GUY,NOR,ISCED 5/6/7/8,Female,72.0
GUY,NOR,ISCED 5/6/7/8,Male,28.0
GUY,NZL,ISCED 5/6/7/8,Female,60.0
GUY,NZL,ISCED 5/6/7/8,Male,36.0
GUY,POL,ISCED 5/6/7/8,Female,5.0
GUY,POL,ISCED 5/6/7/8,Male,25.0
GUY,PRT,ISCED 5/6/7/8,Female,8.0
GUY,PRT,ISCED 5/6/7/8,Male,43.0
GUY,SWE,ISCED 5/6/7/8,Female,140.0
GUY,SWE,ISCED 5/6/7/8,Male,35.0
GUY,USA,ISCED 5/6/7/8,Female,229498.0
GUY,USA,ISCED 5/6/7/8,Male,177214.0
HND,AUS,ISCED 5/6/7/8,Female,379.0
HND,AUS,ISCED 5/6/7/8,Male,329.0
HND,BGR,ISCED 5/6/7/8,Female,4.0
HND,BGR,ISCED 5/6/7/8,Male,4.0
HND,CAN,ISCED 5/6/7/8,Female,10505.0
HND,CAN,ISCED 5/6/7/8,Male,7255.0
HND,CHE,ISCED 5/6/7/8,Female,530.0169982910156
HND,CHE,ISCED 5/6/7/8,Male,269.06400871276855
HND,COL,ISCED 5/6/7/8,Female,727.0
HND,COL,ISCED 5/6/7/8,Male,598.0
HND,CZE,ISCED 5/6/7/8,Female,57.0
HND,CZE,ISCED 5/6/7/8,Male,75.0
HND,DNK,ISCED 5/6/7/8,Female,103.0
HND,DNK,ISCED 5/6/7/8,Male,72.0
HND,ESP,ISCED 5/6/7/8,Female,57106.0
HND,ESP,ISCED 5/6/7/8,Male,19608.0
HND,EST,ISCED 5/6/7/8,Female,11.0
HND,EST,ISCED 5/6/7/8,Male,22.0
HND,FRA,ISCED 5/6/7/8,Female,1909.6348958015442
HND,FRA,ISCED 5/6/7/8,Male,882.1401510238647
HND,GRC,ISCED 5/6/7/8,Female,63.0
HND,GRC,ISCED 5/6/7/8,Male,8.0
HND,HUN,ISCED 5/6/7/8,Female,14.0
HND,HUN,ISCED 5/6/7/8,Male,14.0
HND,ITA,ISCED 5/6/7/8,Female,1712.9999997019768
HND,ITA,ISCED 5/6/7/8,Male,632.999999910593
HND,LTU,ISCED 5/6/7/8,Male,22.0
HND,LUX,ISCED 5/6/7/8,Female,75.0
HND,LUX,ISCED 5/6/7/8,Male,33.0
HND,LVA,ISCED 5/6/7/8,Female,5.0
HND,MEX,ISCED 5/6/7/8,Female,5785.0
HND,MEX,ISCED 5/6/7/8,Male,5405.0
HND,NOR,ISCED 5/6/7/8,Female,211.0
HND,NOR,ISCED 5/6/7/8,Male,146.0
HND,NZL,ISCED 5/6/7/8,Female,18.0
HND,POL,ISCED 5/6/7/8,Female,47.0
HND,POL,ISCED 5/6/7/8,Male,39.0
HND,PRT,ISCED 5/6/7/8,Female,72.0
HND,PRT,ISCED 5/6/7/8,Male,52.0
HND,SVK,ISCED 5/6/7/8,Male,4.0
HND,SVN,ISCED 5/6/7/8,Female,16.0
HND,SVN,ISCED 5/6/7/8,Male,16.0
HND,SWE,ISCED 5/6/7/8,Female,470.0
HND,SWE,ISCED 5/6/7/8,Male,285.0
HND,USA,ISCED 5/6/7/8,Female,212893.0
HND,USA,ISCED 5/6/7/8,Male,177874.0
HTI,AUS,ISCED 5/6/7/8,Female,120.0
HTI,AUS,ISCED 5/6/7/8,Male,101.0
HTI,BGR,ISCED 5/6/7/8,Male,4.0
HTI,CAN,ISCED 5/6/7/8,Female,119270.0
HTI,CAN,ISCED 5/6/7/8,Male,92875.0
HTI,CHE,ISCED 5/6/7/8,Female,719.6520080566406
HTI,CHE,ISCED 5/6/7/8,Male,454.6190023422241
HTI,COL,ISCED 5/6/7/8,Female,65.0
HTI,COL,ISCED 5/6/7/8,Male,254.0
HTI,CZE,ISCED 5/6/7/8,Female,4.0
HTI,CZE,ISCED 5/6/7/8,Male,19.0
HTI,DNK,ISCED 5/6/7/8,Female,52.0
HTI,DNK,ISCED 5/6/7/8,Male,46.0
HTI,ESP,ISCED 5/6/7/8,Female,655.0
HTI,ESP,ISCED 5/6/7/8,Male,1279.0
HTI,FRA,ISCED 5/6/7/8,Female,32797.48560380936
HTI,FRA,ISCED 5/6/7/8,Male,26401.429333925247
HTI,GRC,ISCED 5/6/7/8,Male,33.0
HTI,HUN,ISCED 5/6/7/8,Female,14.0
HTI,HUN,ISCED 5/6/7/8,Male,4.0
HTI,ITA,ISCED 5/6/7/8,Female,400.0000021830201
HTI,ITA,ISCED 5/6/7/8,Male,313.99999971687794
HTI,LUX,ISCED 5/6/7/8,Female,75.0
HTI,LUX,ISCED 5/6/7/8,Male,90.0
HTI,NOR,ISCED 5/6/7/8,Female,32.0
HTI,NOR,ISCED 5/6/7/8,Male,29.0
HTI,NZL,ISCED 5/6/7/8,Male,12.0
HTI,POL,ISCED 5/6/7/8,Female,10.0
HTI,POL,ISCED 5/6/7/8,Male,33.0
HTI,PRT,ISCED 5/6/7/8,Female,9.0
HTI,PRT,ISCED 5/6/7/8,Male,16.0
HTI,SVK,ISCED 5/6/7/8,Male,20.0
HTI,SWE,ISCED 5/6/7/8,Female,125.0
HTI,SWE,ISCED 5/6/7/8,Male,125.0
HTI,TUR,ISCED 5/6/7/8,Female,23.0
HTI,TUR,ISCED 5/6/7/8,Male,43.0
HTI,USA,ISCED 5/6/7/8,Female,491059.0
HTI,USA,ISCED 5/6/7/8,Male,435453.0
HUN,AUS,ISCED 5/6/7/8,Female,16615.0
HUN,AUS,ISCED 5/6/7/8,Male,12930.0
HUN,BGR,ISCED 5/6/7/8,Female,426.0
HUN,BGR,ISCED 5/6/7/8,Male,291.0
HUN,CAN,ISCED 5/6/7/8,Female,33800.0
HUN,CAN,ISCED 5/6/7/8,Male,28675.0
HUN,CHE,ISCED 5/6/7/8,Female,26357.485191345215
HUN,CHE,ISCED 5/6/7/8,Male,19197.43687057495
HUN,COL,ISCED 5/6/7/8,Female,125.0
HUN,COL,ISCED 5/6/7/8,Male,141.0
HUN,CZE,ISCED 5/6/7/8,Female,1750.0
HUN,CZE,ISCED 5/6/7/8,Male,1736.0
HUN,DNK,ISCED 5/6/7/8,Female,5970.0
HUN,DNK,ISCED 5/6/7/8,Male,5016.0
HUN,ESP,ISCED 5/6/7/8,Female,10156.0
HUN,ESP,ISCED 5/6/7/8,Male,5487.0
HUN,EST,ISCED 5/6/7/8,Female,329.0
HUN,EST,ISCED 5/6/7/8,Male,304.0
HUN,FRA,ISCED 5/6/7/8,Female,15132.564390659332
HUN,FRA,ISCED 5/6/7/8,Male,7540.2202162742615
HUN,GRC,ISCED 5/6/7/8,Female,1637.0
HUN,GRC,ISCED 5/6/7/8,Male,669.0
HUN,HUN,ISCED 5/6/7/8,Female,4780333.0
HUN,HUN,ISCED 5/6/7/8,Male,3437124.0
HUN,ITA,ISCED 5/6/7/8,Female,9761.999999571592
HUN,ITA,ISCED 5/6/7/8,Male,1879.0000048726797
HUN,LTU,ISCED 5/6/7/8,Female,141.0
HUN,LTU,ISCED 5/6/7/8,Male,94.0
HUN,LUX,ISCED 5/6/7/8,Female,2958.0
HUN,LUX,ISCED 5/6/7/8,Male,2074.0
HUN,LVA,ISCED 5/6/7/8,Female,284.0
HUN,LVA,ISCED 5/6/7/8,Male,185.0
HUN,NOR,ISCED 5/6/7/8,Female,4279.0
HUN,NOR,ISCED 5/6/7/8,Male,3074.0
HUN,NZL,ISCED 5/6/7/8,Female,1410.0
HUN,NZL,ISCED 5/6/7/8,Male,912.0
HUN,POL,ISCED 5/6/7/8,Female,2051.0
HUN,POL,ISCED 5/6/7/8,Male,2356.0
HUN,PRT,ISCED 5/6/7/8,Female,983.0
HUN,PRT,ISCED 5/6/7/8,Male,367.0
HUN,SVK,ISCED 5/6/7/8,Female,3113.0
HUN,SVK,ISCED 5/6/7/8,Male,3805.0
HUN,SVN,ISCED 5/6/7/8,Female,377.0
HUN,SVN,ISCED 5/6/7/8,Male,254.0
HUN,SWE,ISCED 5/6/7/8,Female,15675.0
HUN,SWE,ISCED 5/6/7/8,Male,10705.0
HUN,TUR,ISCED 5/6/7/8,Female,185.0
HUN,TUR,ISCED 5/6/7/8,Male,61.0
HUN,USA,ISCED 5/6/7/8,Female,81877.0
HUN,USA,ISCED 5/6/7/8,Male,71867.0
IDN,AUS,ISCED 5/6/7/8,Female,142429.0
IDN,AUS,ISCED 5/6/7/8,Male,103141.0
IDN,BGR,ISCED 5/6/7/8,Female,78.0
IDN,BGR,ISCED 5/6/7/8,Male,10.0
IDN,CAN,ISCED 5/6/7/8,Female,30515.0
IDN,CAN,ISCED 5/6/7/8,Male,25160.0
IDN,CHE,ISCED 5/6/7/8,Female,4333.858085632324
IDN,CHE,ISCED 5/6/7/8,Male,3216.7730169296265
IDN,COL,ISCED 5/6/7/8,Female,74.0
IDN,COL,ISCED 5/6/7/8,Male,128.0
IDN,CZE,ISCED 5/6/7/8,Female,398.0
IDN,CZE,ISCED 5/6/7/8,Male,337.0
IDN,DNK,ISCED 5/6/7/8,Female,1159.0
IDN,DNK,ISCED 5/6/7/8,Male,580.0
IDN,ESP,ISCED 5/6/7/8,Female,2010.0
IDN,ESP,ISCED 5/6/7/8,Male,1188.0
IDN,EST,ISCED 5/6/7/8,Female,119.0
IDN,EST,ISCED 5/6/7/8,Male,69.0
IDN,FRA,ISCED 5/6/7/8,Female,9849.783897399902
IDN,FRA,ISCED 5/6/7/8,Male,3790.4513034820557
IDN,GRC,ISCED 5/6/7/8,Female,324.0
IDN,GRC,ISCED 5/6/7/8,Male,96.0
IDN,HUN,ISCED 5/6/7/8,Female,796.0
IDN,HUN,ISCED 5/6/7/8,Male,677.0
IDN,ITA,ISCED 5/6/7/8,Female,2960.9999700812623
IDN,ITA,ISCED 5/6/7/8,Male,754.9999993443489
IDN,JPN,ISCED 5/6/7/8,Female,4510.0
IDN,JPN,ISCED 5/6/7/8,Male,4781.0
IDN,LTU,ISCED 5/6/7/8,Female,15.0
IDN,LUX,ISCED 5/6/7/8,Female,246.0
IDN,LUX,ISCED 5/6/7/8,Male,77.0
IDN,LVA,ISCED 5/6/7/8,Female,4.0
IDN,LVA,ISCED 5/6/7/8,Male,5.0
IDN,NOR,ISCED 5/6/7/8,Female,2412.0
IDN,NOR,ISCED 5/6/7/8,Male,1453.0
IDN,NZL,ISCED 5/6/7/8,Female,6003.0
IDN,NZL,ISCED 5/6/7/8,Male,4878.0
IDN,POL,ISCED 5/6/7/8,Female,655.0
IDN,POL,ISCED 5/6/7/8,Male,525.0
IDN,PRT,ISCED 5/6/7/8,Female,229.0
IDN,PRT,ISCED 5/6/7/8,Male,170.0
IDN,SVK,ISCED 5/6/7/8,Female,36.0
IDN,SVK,ISCED 5/6/7/8,Male,55.0
IDN,SVN,ISCED 5/6/7/8,Female,59.0
IDN,SVN,ISCED 5/6/7/8,Male,28.0
IDN,SWE,ISCED 5/6/7/8,Female,3875.0
IDN,SWE,ISCED 5/6/7/8,Male,2285.0
IDN,TUR,ISCED 5/6/7/8,Female,823.0
IDN,TUR,ISCED 5/6/7/8,Male,439.0
IDN,USA,ISCED 5/6/7/8,Female,162719.0
IDN,USA,ISCED 5/6/7/8,Male,121653.0
IND,AUS,ISCED 5/6/7/8,Female,1034188.0
IND,AUS,ISCED 5/6/7/8,Male,1218601.0
IND,BGR,ISCED 5/6/7/8,Female,235.0
IND,BGR,ISCED 5/6/7/8,Male,606.0
IND,CAN,ISCED 5/6/7/8,Female,1598890.0
IND,CAN,ISCED 5/6/7/8,Male,1861390.0
IND,CHE,ISCED 5/6/7/8,Female,25669.646821975708
IND,CHE,ISCED 5/6/7/8,Male,30406.55641555786
IND,COL,ISCED 5/6/7/8,Female,358.0
IND,COL,ISCED 5/6/7/8,Male,1032.0
IND,CZE,ISCED 5/6/7/8,Female,3899.0
IND,CZE,ISCED 5/6/7/8,Male,9130.0
IND,DNK,ISCED 5/6/7/8,Female,14501.0
IND,DNK,ISCED 5/6/7/8,Male,19121.0
IND,ESP,ISCED 5/6/7/8,Female,17843.0
IND,ESP,ISCED 5/6/7/8,Male,25335.0
IND,EST,ISCED 5/6/7/8,Female,1096.0
IND,EST,ISCED 5/6/7/8,Male,2611.0
IND,FRA,ISCED 5/6/7/8,Female,50184.48077583313
IND,FRA,ISCED 5/6/7/8,Male,57586.26317024231
IND,GRC,ISCED 5/6/7/8,Female,1257.0
IND,GRC,ISCED 5/6/7/8,Male,2008.0
IND,HUN,ISCED 5/6/7/8,Female,3024.0
IND,HUN,ISCED 5/6/7/8,Male,5870.0
IND,ITA,ISCED 5/6/7/8,Female,42484.00021609664
IND,ITA,ISCED 5/6/7/8,Male,53414.00003576279
IND,JPN,ISCED 5/6/7/8,Female,2958.0
IND,JPN,ISCED 5/6/7/8,Male,5163.0
IND,LTU,ISCED 5/6/7/8,Female,7.0
IND,LTU,ISCED 5/6/7/8,Male,184.0
IND,LUX,ISCED 5/6/7/8,Female,5494.0
IND,LUX,ISCED 5/6/7/8,Male,7159.0
IND,LVA,ISCED 5/6/7/8,Female,592.0
IND,LVA,ISCED 5/6/7/8,Male,2639.0
IND,NOR,ISCED 5/6/7/8,Female,17439.0
IND,NOR,ISCED 5/6/7/8,Male,20579.0
IND,NZL,ISCED 5/6/7/8,Female,104466.0
IND,NZL,ISCED 5/6/7/8,Male,157389.0
IND,POL,ISCED 5/6/7/8,Female,5742.0
IND,POL,ISCED 5/6/7/8,Male,16738.0
IND,PRT,ISCED 5/6/7/8,Female,4711.0
IND,PRT,ISCED 5/6/7/8,Male,7746.0
IND,SVK,ISCED 5/6/7/8,Female,53.0
IND,SVK,ISCED 5/6/7/8,Male,187.0
IND,SVN,ISCED 5/6/7/8,Female,191.0
IND,SVN,ISCED 5/6/7/8,Male,513.0
IND,SWE,ISCED 5/6/7/8,Female,43670.0
IND,SWE,ISCED 5/6/7/8,Male,57340.0
IND,TUR,ISCED 5/6/7/8,Female,220.0
IND,TUR,ISCED 5/6/7/8,Male,896.0
IND,USA,ISCED 5/6/7/8,Female,4298052.0
IND,USA,ISCED 5/6/7/8,Male,5378700.0
IRL,AUS,ISCED 5/6/7/8,Female,102123.0
IRL,AUS,ISCED 5/6/7/8,Male,80607.0
IRL,BGR,ISCED 5/6/7/8,Female,67.0
IRL,BGR,ISCED 5/6/7/8,Male,207.0
IRL,CAN,ISCED 5/6/7/8,Female,42720.0
IRL,CAN,ISCED 5/6/7/8,Male,48220.0
IRL,CHE,ISCED 5/6/7/8,Female,6084.582046508789
IRL,CHE,ISCED 5/6/7/8,Male,6760.917018890381
IRL,COL,ISCED 5/6/7/8,Female,76.0
IRL,COL,ISCED 5/6/7/8,Male,277.0
IRL,CZE,ISCED 5/6/7/8,Female,245.0
IRL,CZE,ISCED 5/6/7/8,Male,761.0
IRL,DNK,ISCED 5/6/7/8,Female,1253.0
IRL,DNK,ISCED 5/6/7/8,Male,2368.0
IRL,ESP,ISCED 5/6/7/8,Female,11955.0
IRL,ESP,ISCED 5/6/7/8,Male,15347.0
IRL,EST,ISCED 5/6/7/8,Female,41.0
IRL,EST,ISCED 5/6/7/8,Male,164.0
IRL,FRA,ISCED 5/6/7/8,Female,15498.67852473259
IRL,FRA,ISCED 5/6/7/8,Male,11073.910569667816
IRL,GRC,ISCED 5/6/7/8,Female,588.0
IRL,GRC,ISCED 5/6/7/8,Male,353.0
IRL,HUN,ISCED 5/6/7/8,Female,973.0
IRL,HUN,ISCED 5/6/7/8,Male,840.0
IRL,ITA,ISCED 5/6/7/8,Female,2495.9999915882945
IRL,ITA,ISCED 5/6/7/8,Male,2014.0000008642673
IRL,LTU,ISCED 5/6/7/8,Male,24.0
IRL,LUX,ISCED 5/6/7/8,Female,1904.0
IRL,LUX,ISCED 5/6/7/8,Male,2265.0
IRL,LVA,ISCED 5/6/7/8,Female,8.0
IRL,LVA,ISCED 5/6/7/8,Male,43.0
IRL,NOR,ISCED 5/6/7/8,Female,1002.0
IRL,NOR,ISCED 5/6/7/8,Male,1535.0
IRL,NZL,ISCED 5/6/7/8,Female,9846.0
IRL,NZL,ISCED 5/6/7/8,Male,8208.0
IRL,POL,ISCED 5/6/7/8,Female,210.0
IRL,POL,ISCED 5/6/7/8,Male,1197.0
IRL,PRT,ISCED 5/6/7/8,Female,929.0
IRL,PRT,ISCED 5/6/7/8,Male,1328.0
IRL,SVK,ISCED 5/6/7/8,Female,32.0
IRL,SVK,ISCED 5/6/7/8,Male,115.0
IRL,SVN,ISCED 5/6/7/8,Female,29.0
IRL,SVN,ISCED 5/6/7/8,Male,62.0
IRL,SWE,ISCED 5/6/7/8,Female,1920.0
IRL,SWE,ISCED 5/6/7/8,Male,4240.0
IRL,TUR,ISCED 5/6/7/8,Female,105.0
IRL,TUR,ISCED 5/6/7/8,Male,110.0
IRL,USA,ISCED 5/6/7/8,Female,128564.0
IRL,USA,ISCED 5/6/7/8,Male,157531.0
IRN,AUS,ISCED 5/6/7/8,Female,92489.0
IRN,AUS,ISCED 5/6/7/8,Male,95719.0
IRN,BGR,ISCED 5/6/7/8,Female,232.0
IRN,BGR,ISCED 5/6/7/8,Male,439.0
IRN,CAN,ISCED 5/6/7/8,Female,344160.0
IRN,CAN,ISCED 5/6/7/8,Male,350340.0
IRN,CHE,ISCED 5/6/7/8,Female,12310.881187438965
IRN,CHE,ISCED 5/6/7/8,Male,13032.929069519043
IRN,COL,ISCED 5/6/7/8,Female,151.0
IRN,COL,ISCED 5/6/7/8,Male,249.0
IRN,CZE,ISCED 5/6/7/8,Female,1300.0
IRN,CZE,ISCED 5/6/7/8,Male,1559.0
IRN,DNK,ISCED 5/6/7/8,Female,11609.0
IRN,DNK,ISCED 5/6/7/8,Male,14087.0
IRN,ESP,ISCED 5/6/7/8,Female,10604.0
IRN,ESP,ISCED 5/6/7/8,Male,13499.0
IRN,EST,ISCED 5/6/7/8,Female,631.0
IRN,EST,ISCED 5/6/7/8,Male,1123.0
IRN,FRA,ISCED 5/6/7/8,Female,38883.49397468567
IRN,FRA,ISCED 5/6/7/8,Male,40737.101143836975
IRN,GRC,ISCED 5/6/7/8,Female,1290.0
IRN,GRC,ISCED 5/6/7/8,Male,2049.0
IRN,HUN,ISCED 5/6/7/8,Female,2563.0
IRN,HUN,ISCED 5/6/7/8,Male,4100.0
IRN,ITA,ISCED 5/6/7/8,Female,21701.999927654862
IRN,ITA,ISCED 5/6/7/8,Male,24738.99998319149
IRN,LTU,ISCED 5/6/7/8,Female,20.0
IRN,LTU,ISCED 5/6/7/8,Male,43.0
IRN,LUX,ISCED 5/6/7/8,Female,1462.0
IRN,LUX,ISCED 5/6/7/8,Male,1718.0
IRN,LVA,ISCED 5/6/7/8,Female,21.0
IRN,LVA,ISCED 5/6/7/8,Male,88.0
IRN,NOR,ISCED 5/6/7/8,Female,16865.0
IRN,NOR,ISCED 5/6/7/8,Male,18517.0
IRN,NZL,ISCED 5/6/7/8,Female,3903.0
IRN,NZL,ISCED 5/6/7/8,Male,4521.0
IRN,POL,ISCED 5/6/7/8,Female,592.0
IRN,POL,ISCED 5/6/7/8,Male,1277.0
IRN,PRT,ISCED 5/6/7/8,Female,1253.0
IRN,PRT,ISCED 5/6/7/8,Male,1385.0
IRN,SVK,ISCED 5/6/7/8,Female,191.0
IRN,SVK,ISCED 5/6/7/8,Male,383.0
IRN,SVN,ISCED 5/6/7/8,Female,205.0
IRN,SVN,ISCED 5/6/7/8,Male,288.0
IRN,SWE,ISCED 5/6/7/8,Female,78700.0
IRN,SWE,ISCED 5/6/7/8,Male,73375.0
IRN,TUR,ISCED 5/6/7/8,Female,9145.0
IRN,TUR,ISCED 5/6/7/8,Male,9263.0
IRN,USA,ISCED 5/6/7/8,Female,552512.0
IRN,USA,ISCED 5/6/7/8,Male,665164.0
IRQ,AUS,ISCED 5/6/7/8,Female,51941.0
IRQ,AUS,ISCED 5/6/7/8,Male,50455.0
IRQ,BGR,ISCED 5/6/7/8,Female,256.0
IRQ,BGR,ISCED 5/6/7/8,Male,957.0
IRQ,CAN,ISCED 5/6/7/8,Female,76360.0
IRQ,CAN,ISCED 5/6/7/8,Male,82130.0
IRQ,CHE,ISCED 5/6/7/8,Female,2628.355010986328
IRQ,CHE,ISCED 5/6/7/8,Male,4408.498023986816
IRQ,COL,ISCED 5/6/7/8,Female,14.0
IRQ,COL,ISCED 5/6/7/8,Male,34.0
IRQ,CZE,ISCED 5/6/7/8,Female,361.0
IRQ,CZE,ISCED 5/6/7/8,Male,1030.0
IRQ,DNK,ISCED 5/6/7/8,Female,8123.0
IRQ,DNK,ISCED 5/6/7/8,Male,10289.0
IRQ,ESP,ISCED 5/6/7/8,Female,1679.0
